sec,nanosec,parent_frame,child_frame,x,y,z,qx,qy,qz,qw
31,925000000,ground_truth,base_link_truth,2.6634051450000014,0.0,0.49999999999999994,0.0,0.0,0.0,1.0
31,959000000,ground_truth,base_link_truth,2.673443475000009,0.0,0.49999999999999994,0.0,0.0,0.0,1.0
31,993000000,ground_truth,base_link_truth,2.6834818050000164,0.0,0.49999999999999994,0.0,0.0,0.0,1.0
32,27000000,ground_truth,base_link_truth,2.6932248900000015,0.0,0.49999999999999994,0.0,0.0,0.0,1.0
32,27000000,ground_truth,base_link_truth,2.6932248900000015,0.0,0.49999999999999994,0.0,0.0,0.0,1.0
32,61000000,ground_truth,base_link_truth,2.703263220000009,0.0,0.49999999999999994,0.0,0.0,0.0,1.0
32,95000000,ground_truth,base_link_truth,2.7133015500000166,0.0,0.49999999999999994,0.0,0.0,0.0,1.0
32,129000000,ground_truth,base_link_truth,2.7242256150000026,0.0,0.49999999999999994,0.0,0.0,0.0,1.0
32,129000000,ground_truth,base_link_truth,2.7242256150000026,0.0,0.49999999999999994,0.0,0.0,0.0,1.0
32,129000000,ground_truth,base_link_truth,2.7242256150000026,0.0,0.49999999999999994,0.0,0.0,0.0,1.0
32,197000000,ground_truth,base_link_truth,2.7443022750000177,0.0,0.49999999999999994,0.0,0.0,0.0,1.0
32,231000000,ground_truth,base_link_truth,2.7162996988700097,-0.000526394561059088,0.5000010585914526,8.975487099695914e-07,1.664133382432068e-05,0.037782705194019384,0.9992859785419198
32,231000000,ground_truth,base_link_truth,2.7162996988700097,-0.000526394561059088,0.5000010585914526,8.975487099695914e-07,1.664133382432068e-05,0.037782705194019384,0.9992859785419198
32,265000000,ground_truth,base_link_truth,2.7163645641770184,-0.0011645023230030531,0.5000050902893266,4.210766902941145e-06,8.01038093667664e-05,0.047812976867263386,0.9988563023822494
32,299000000,ground_truth,base_link_truth,2.7164396831957522,-0.001801246888668033,0.5000121302244919,9.782707217250727e-06,0.0001910931850043269,0.057839079541306036,0.9983259008287363
32,299000000,ground_truth,base_link_truth,2.7164396831957522,-0.001801246888668033,0.5000121302244919,9.782707217250727e-06,0.0001910931850043269,0.057839079541306036,0.9983259008287363
32,299000000,ground_truth,base_link_truth,2.7164396831957522,-0.001801246888668033,0.5000121302244919,9.782707217250727e-06,0.0001910931850043269,0.057839079541306036,0.9983259008287363
32,367000000,ground_truth,base_link_truth,2.716436260217286,-0.001174541518988213,0.5000052544304416,1.9004467230291528e-06,8.278157812842761e-05,0.07757299199743953,0.9969866719551289
32,401000000,ground_truth,base_link_truth,2.716549123652888,-0.0018056826291454773,0.5000123827733143,4.2157188715447986e-06,0.00019528751639280608,0.08757883913970595,0.9961575722645264
32,401000000,ground_truth,base_link_truth,2.716549123652888,-0.0018056826291454773,0.5000123827733143,4.2157188715447986e-06,0.00019528751639280608,0.08757883913970595,0.9961575722645264
32,401000000,ground_truth,base_link_truth,2.716549123652888,-0.0018056826291454773,0.5000123827733143,4.2157188715447986e-06,0.00019528751639280608,0.08757883913970595,0.9961575722645264
32,401000000,ground_truth,base_link_truth,2.716549123652888,-0.0018056826291454773,0.5000123827733143,4.2157188715447986e-06,0.00019528751639280608,0.08757883913970595,0.9961575722645264
32,435000000,ground_truth,base_link_truth,2.7163813008659146,-0.0006095591486060797,0.5000014626579121,-1.2359456509461744e-07,2.3029670515728884e-05,0.0981587342326904,0.9951707704527173
32,469000000,ground_truth,base_link_truth,2.7165223755516896,-0.001235213961005342,0.5000059370160945,-6.299184222471602e-07,9.356884376446517e-05,0.10814475700315523,0.994135153174458
32,503000000,ground_truth,base_link_truth,2.7458977042419077,0.00530692203807381,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
32,503000000,ground_truth,base_link_truth,2.7458977042419077,0.00530692203807381,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
32,537000000,ground_truth,base_link_truth,2.7557789389892076,0.007075896050765095,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
32,571000000,ground_truth,base_link_truth,2.7656601737365074,0.00884487006345638,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
32,639000000,ground_truth,base_link_truth,2.7851320186797275,0.01233078944140681,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
32,673000000,ground_truth,base_link_truth,2.7950132534270273,0.014099763454098095,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
32,673000000,ground_truth,base_link_truth,2.7950132534270273,0.014099763454098095,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
32,707000000,ground_truth,base_link_truth,2.80518511272573,0.015920766114221427,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
32,741000000,ground_truth,base_link_truth,2.8150663474730298,0.017689740126912712,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
32,741000000,ground_truth,base_link_truth,2.8150663474730298,0.017689740126912712,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
32,775000000,ground_truth,base_link_truth,2.8249475822203296,0.019458714139603997,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
32,809000000,ground_truth,base_link_truth,2.83453819241625,0.021175659504863144,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
32,809000000,ground_truth,base_link_truth,2.83453819241625,0.021175659504863144,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
32,877000000,ground_truth,base_link_truth,2.8543006619108495,0.024713607530245714,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
32,911000000,ground_truth,base_link_truth,2.8636006475553786,0.026378524248072757,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
32,911000000,ground_truth,base_link_truth,2.8636006475553786,0.026378524248072757,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
32,911000000,ground_truth,base_link_truth,2.8636006475553786,0.026378524248072757,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
32,979000000,ground_truth,base_link_truth,2.8833631170499783,0.029916472273455327,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,47000000,ground_truth,base_link_truth,2.903997460198763,0.033610506241134146,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,47000000,ground_truth,base_link_truth,2.903997460198763,0.033610506241134146,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,47000000,ground_truth,base_link_truth,2.903997460198763,0.033610506241134146,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,115000000,ground_truth,base_link_truth,2.923178680590592,0.037044396971652474,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,149000000,ground_truth,base_link_truth,2.933059915337892,0.03881337098434376,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,149000000,ground_truth,base_link_truth,2.933059915337892,0.03881337098434376,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,149000000,ground_truth,base_link_truth,2.933059915337892,0.03881337098434376,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,183000000,ground_truth,base_link_truth,2.9429411500851916,0.040582344997035044,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,251000000,ground_truth,base_link_truth,2.9624129950284117,0.044068264374985476,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,251000000,ground_truth,base_link_truth,2.9624129950284117,0.044068264374985476,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,285000000,ground_truth,base_link_truth,2.9722942297757116,0.04583723838767676,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,319000000,ground_truth,base_link_truth,2.9827567136258053,0.0477102696952322,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,319000000,ground_truth,base_link_truth,2.9827567136258053,0.0477102696952322,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,319000000,ground_truth,base_link_truth,2.9827567136258053,0.0477102696952322,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,387000000,ground_truth,base_link_truth,3.002519183120405,0.05124821772061477,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,421000000,ground_truth,base_link_truth,3.0121097933163252,0.052965163085873915,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,421000000,ground_truth,base_link_truth,3.0121097933163252,0.052965163085873915,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,421000000,ground_truth,base_link_truth,3.0121097933163252,0.052965163085873915,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,455000000,ground_truth,base_link_truth,3.021991028063625,0.0547341370985652,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,489000000,ground_truth,base_link_truth,3.031872262810925,0.05650311111125645,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,489000000,ground_truth,base_link_truth,3.031872262810925,0.05650311111125645,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,489000000,ground_truth,base_link_truth,3.031872262810925,0.05650311111125645,0.49999999999999994,0.0,0.0,0.0884577316591939,0.9960799313858854
33,557000000,ground_truth,base_link_truth,3.0071554918464893,0.05102856699734329,0.500004014173531,-2.2620116335626627e-06,6.320340469127787e-05,0.1339340019941307,0.9909902517734719
33,591000000,ground_truth,base_link_truth,3.0073396201928495,0.05041436225680071,0.5000104351370829,-6.111150315625485e-06,0.0001644570340328109,0.1438766718168122,0.9895956124718092
33,591000000,ground_truth,base_link_truth,3.0073396201928495,0.05041436225680071,0.5000104351370829,-6.111150315625485e-06,0.0001644570340328109,0.1438766718168122,0.9895956124718092
33,625000000,ground_truth,base_link_truth,3.007015745983762,0.05161686751629813,0.5000007196699943,-7.246840011510242e-07,1.1305065225611922e-05,0.1538004742548655,0.9881019248997791
33,659000000,ground_truth,base_link_truth,3.0072267061551554,0.05101112224562129,0.5000043086212139,-4.43521144761148e-06,6.77418001787363e-05,0.1637125067828978,0.9865080894317274
33,693000000,ground_truth,base_link_truth,3.0074473269592468,0.05040907662450314,0.5000109064545761,-1.147298800541967e-05,0.00017163080270341595,0.1736087088028042,0.9848146965998533
33,693000000,ground_truth,base_link_truth,3.0074473269592468,0.05040907662450314,0.5000109064545761,-1.147298800541967e-05,0.00017163080270341595,0.1736087088028042,0.9848146965998533
33,693000000,ground_truth,base_link_truth,3.0074473269592468,0.05040907662450314,0.5000109064545761,-1.147298800541967e-05,0.00017163080270341595,0.1736087088028042,0.9848146965998533
33,727000000,ground_truth,base_link_truth,3.042469772570288,0.06285314297433704,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
33,761000000,ground_truth,base_link_truth,3.0520737528884294,0.06577403859684643,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
33,795000000,ground_truth,base_link_truth,3.061677733206571,0.06869493421935581,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
33,795000000,ground_truth,base_link_truth,3.061677733206571,0.06869493421935581,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
33,795000000,ground_truth,base_link_truth,3.061677733206571,0.06869493421935581,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
33,863000000,ground_truth,base_link_truth,3.0803207538241484,0.07436490807481541,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
33,897000000,ground_truth,base_link_truth,3.08992473414229,0.0772858036973248,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
33,897000000,ground_truth,base_link_truth,3.08992473414229,0.0772858036973248,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
33,897000000,ground_truth,base_link_truth,3.08992473414229,0.0772858036973248,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
33,965000000,ground_truth,base_link_truth,3.1065904646943676,0.08235441668932658,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
33,999000000,ground_truth,base_link_truth,3.116194445012509,0.08527531231183597,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
33,999000000,ground_truth,base_link_truth,3.116194445012509,0.08527531231183597,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
33,999000000,ground_truth,base_link_truth,3.116194445012509,0.08527531231183597,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,33000000,ground_truth,base_link_truth,3.128340655414873,0.08896938618736275,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,67000000,ground_truth,base_link_truth,3.1379446357330147,0.09189028180987213,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,101000000,ground_truth,base_link_truth,3.1475486160511563,0.09481117743238152,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,101000000,ground_truth,base_link_truth,3.1475486160511563,0.09481117743238152,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,135000000,ground_truth,base_link_truth,3.1568701263599492,0.09764616436011142,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,203000000,ground_truth,base_link_truth,3.176925497024312,0.10374568168946946,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,203000000,ground_truth,base_link_truth,3.176925497024312,0.10374568168946946,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,203000000,ground_truth,base_link_truth,3.176925497024312,0.10374568168946946,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,237000000,ground_truth,base_link_truth,3.1865294773424537,0.10666657731197884,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,271000000,ground_truth,base_link_truth,3.1961334576605953,0.10958747293448823,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,305000000,ground_truth,base_link_truth,3.204607557941317,0.11216473377787907,0.5,0.0,0.0,0.14708690910067077,0.9891235722452534
34,305000000,ground_truth,base_link_truth,3.204607557941317,0.11216473377787907,0.5,0.0,0.0,0.14708690910067077,0.9891235722452534
34,339000000,ground_truth,base_link_truth,3.2142115382594585,0.11508562940038847,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,373000000,ground_truth,base_link_truth,3.2238155185776,0.11800652502289832,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,407000000,ground_truth,base_link_truth,3.2339844389144643,0.12109923803496686,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,407000000,ground_truth,base_link_truth,3.2339844389144643,0.12109923803496686,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,407000000,ground_truth,base_link_truth,3.2339844389144643,0.12109923803496686,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,475000000,ground_truth,base_link_truth,3.2531923995507475,0.12694102927998657,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,509000000,ground_truth,base_link_truth,3.2630788498782546,0.12994783359727494,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,509000000,ground_truth,base_link_truth,3.2630788498782546,0.12994783359727494,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,509000000,ground_truth,base_link_truth,3.2630788498782546,0.12994783359727494,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,543000000,ground_truth,base_link_truth,3.272682830196396,0.1328687292197848,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,577000000,ground_truth,base_link_truth,3.2822868105145377,0.13578962484229465,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,611000000,ground_truth,base_link_truth,3.2918907908326878,0.1387105204648033,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,611000000,ground_truth,base_link_truth,3.2918907908326878,0.1387105204648033,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,645000000,ground_truth,base_link_truth,3.3014947711508293,0.14163141608731317,0.49999999999999994,0.0,0.0,0.14708690910067077,0.9891235722452534
34,713000000,ground_truth,base_link_truth,3.2894181362124066,0.13776191273581667,0.500000143430613,-2.0963446489460242e-07,2.2471651943519837e-06,0.17912746277552338,0.9838258748754831
34,713000000,ground_truth,base_link_truth,3.2894181362124066,0.13776191273581667,0.500000143430613,-2.0963446489460242e-07,2.2471651943519837e-06,0.17912746277552338,0.9838258748754831
34,713000000,ground_truth,base_link_truth,3.2894181362124066,0.13776191273581667,0.500000143430613,-2.0963446489460242e-07,2.2471651943519837e-06,0.17912746277552338,0.9838258748754831
34,713000000,ground_truth,base_link_truth,3.2894181362124066,0.13776191273581667,0.500000143430613,-2.0963446489460242e-07,2.2471651943519837e-06,0.17912746277552338,0.9838258748754831
34,781000000,ground_truth,base_link_truth,3.2899130229485634,0.13657846078060998,0.5000080287499667,-1.2101177227906819e-05,0.0001259988952057306,0.198844197267635,0.9800311062363428
34,815000000,ground_truth,base_link_truth,3.289452466671476,0.13771509633590978,0.5000002373057102,-4.5692511604303565e-07,3.7063214472831923e-06,0.20895843726872407,0.9779245223841496
34,815000000,ground_truth,base_link_truth,3.289452466671476,0.13771509633590978,0.5000002373057102,-4.5692511604303565e-07,3.7063214472831923e-06,0.20895843726872407,0.9779245223841496
34,815000000,ground_truth,base_link_truth,3.289452466671476,0.13771509633590978,0.5000002373057102,-4.5692511604303565e-07,3.7063214472831923e-06,0.20895843726872407,0.9779245223841496
34,849000000,ground_truth,base_link_truth,3.289730617881324,0.13713704192111242,0.5000029405163127,-5.72989276819308e-06,4.5961869951653266e-05,0.21876528332624584,0.9757775098176132
34,883000000,ground_truth,base_link_truth,3.290017953345007,0.1365637521173242,0.5000086538390706,-1.7064611538797413e-05,0.00013537438273802024,0.22855080219756854,0.9735319780045355
34,883000000,ground_truth,base_link_truth,3.290017953345007,0.1365637521173242,0.5000086538390706,-1.7064611538797413e-05,0.00013537438273802024,0.22855080219756854,0.9735319780045355
34,883000000,ground_truth,base_link_truth,3.290017953345007,0.1365637521173242,0.5000086538390706,-1.7064611538797413e-05,0.00013537438273802024,0.22855080219756854,0.9735319780045355
34,917000000,ground_truth,base_link_truth,3.3204423062892268,0.15157541688630163,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
34,985000000,ground_truth,base_link_truth,3.3388281732176814,0.15963966973731905,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
34,985000000,ground_truth,base_link_truth,3.3388281732176814,0.15963966973731905,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
34,985000000,ground_truth,base_link_truth,3.3388281732176814,0.15963966973731905,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,19000000,ground_truth,base_link_truth,3.348021106681893,0.16367179616282865,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,53000000,ground_truth,base_link_truth,3.35721404014612,0.16770392258833736,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,87000000,ground_truth,base_link_truth,3.3664069736103475,0.17173604901384606,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,87000000,ground_truth,base_link_truth,3.3664069736103475,0.17173604901384606,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,87000000,ground_truth,base_link_truth,3.3664069736103475,0.17173604901384606,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,155000000,ground_truth,base_link_truth,3.384792840538786,0.17980030186486437,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,189000000,ground_truth,base_link_truth,3.3939857740030135,0.18383242829037308,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,189000000,ground_truth,base_link_truth,3.3939857740030135,0.18383242829037308,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,189000000,ground_truth,base_link_truth,3.3939857740030135,0.18383242829037308,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,223000000,ground_truth,base_link_truth,3.4034490878632315,0.1879831466695741,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,257000000,ground_truth,base_link_truth,3.412642021327459,0.19201527309508282,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,291000000,ground_truth,base_link_truth,3.421834954791686,0.19604739952059153,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,291000000,ground_truth,base_link_truth,3.421834954791686,0.19604739952059153,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,325000000,ground_truth,base_link_truth,3.430757507859891,0.1999609339924097,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,359000000,ground_truth,base_link_truth,3.439950441324118,0.2039930604179184,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,393000000,ground_truth,base_link_truth,3.4491433747883455,0.2080251868434271,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,393000000,ground_truth,base_link_truth,3.4491433747883455,0.2080251868434271,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,427000000,ground_truth,base_link_truth,3.458336308252557,0.2120573132689367,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,461000000,ground_truth,base_link_truth,3.4675292417167842,0.2160894396944454,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,495000000,ground_truth,base_link_truth,3.4767221751810116,0.22012156611995412,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,495000000,ground_truth,base_link_truth,3.4767221751810116,0.22012156611995412,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,495000000,ground_truth,base_link_truth,3.4767221751810116,0.22012156611995412,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,529000000,ground_truth,base_link_truth,3.485915108645223,0.22415369254546372,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,563000000,ground_truth,base_link_truth,3.4951080421094503,0.22818581897097243,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,597000000,ground_truth,base_link_truth,3.5043009755736776,0.23221794539648113,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,597000000,ground_truth,base_link_truth,3.5043009755736776,0.23221794539648113,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,597000000,ground_truth,base_link_truth,3.5043009755736776,0.23221794539648113,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,665000000,ground_truth,base_link_truth,3.522957222898123,0.2404007902011918,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,699000000,ground_truth,base_link_truth,3.5321501563623503,0.24443291662670144,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,699000000,ground_truth,base_link_truth,3.5321501563623503,0.24443291662670144,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,699000000,ground_truth,base_link_truth,3.5321501563623503,0.24443291662670144,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,733000000,ground_truth,base_link_truth,3.541072709430555,0.24834645109851858,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,801000000,ground_truth,base_link_truth,3.5594585763590096,0.2564107039495379,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,801000000,ground_truth,base_link_truth,3.5594585763590096,0.2564107039495379,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,801000000,ground_truth,base_link_truth,3.5594585763590096,0.2564107039495379,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,835000000,ground_truth,base_link_truth,3.568651509823221,0.2604428303750457,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,869000000,ground_truth,base_link_truth,3.5778444432874483,0.2644749568005553,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,903000000,ground_truth,base_link_truth,3.5870373767516757,0.268507083226065,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,903000000,ground_truth,base_link_truth,3.5870373767516757,0.268507083226065,0.49999999999999994,0.0,0.0,0.205203375204038,0.9787193544652475
35,937000000,ground_truth,base_link_truth,3.560028115445697,0.25598315311613473,0.5000014626579121,-3.509613351501897e-06,2.2761010825587515e-05,0.24346771050453436,0.9699090026447322
35,971000000,ground_truth,base_link_truth,3.560345135399047,0.255425618937431,0.5000059370160945,-1.4385819177474945e-05,9.245849624145182e-05,0.25319279527530864,0.9674158359594649
36,5000000,ground_truth,base_link_truth,3.5597586981340257,0.25648111781297,0.5000000156479915,-4.439120431181557e-08,2.4214336878489473e-07,0.2634591000535969,0.9646705668770496
36,5000000,ground_truth,base_link_truth,3.5597586981340257,0.25648111781297,0.5000000156479915,-4.439120431181557e-08,2.4214336878489473e-07,0.2634591000535969,0.9646705668770496
36,5000000,ground_truth,base_link_truth,3.5597586981340257,0.25648111781297,0.5000000156479915,-4.439120431181557e-08,2.4214336878489473e-07,0.2634591000535969,0.9646705668770496
36,39000000,ground_truth,base_link_truth,3.560100482399222,0.25593818139905017,0.5000018328078026,-5.2429512293312064e-06,2.8381158348766206e-05,0.2731298961906244,0.9619771613577529
36,73000000,ground_truth,base_link_truth,3.5604508575784197,0.2554010143224206,0.500006661230094,-1.9214791182230116e-05,0.00010322410008244403,0.2827739347041905,0.9591865776935617
36,107000000,ground_truth,base_link_truth,3.559783214146842,0.25645209080194076,0.5000000391192619,-1.2885270112143562e-07,6.018298408112306e-07,0.2923863029617371,0.9563002927114413
36,107000000,ground_truth,base_link_truth,3.559783214146842,0.25645209080194076,0.5000000391192619,-1.2885270112143562e-07,6.018298408112306e-07,0.2923863029617371,0.9563002927114413
36,107000000,ground_truth,base_link_truth,3.559783214146842,0.25645209080194076,0.5000000391192619,-1.2885270112143562e-07,6.018298408112306e-07,0.2923863029617371,0.9563002927114413
36,175000000,ground_truth,base_link_truth,3.5605388776594764,0.2554154550687202,0.5000070389453684,-2.3525575672883487e-05,0.00010843479142291014,0.31152734326627357,0.950237182016101
36,209000000,ground_truth,base_link_truth,3.559799440322434,0.25644067077760413,0.5000000547664615,-2.0522490833402596e-07,8.368761356044495e-07,0.32076872489384867,0.9471575503205536
36,209000000,ground_truth,base_link_truth,3.559799440322434,0.25644067077760413,0.5000000547664615,-2.0522490833402596e-07,8.368761356044495e-07,0.32076872489384867,0.9471575503205536
36,209000000,ground_truth,base_link_truth,3.559799440322434,0.25644067077760413,0.5000000547664615,-2.0522490833402596e-07,8.368761356044495e-07,0.32076872489384867,0.9471575503205536
36,243000000,ground_truth,base_link_truth,3.5602035124591276,0.25594237575739687,0.5000021377726799,-8.062890553102516e-06,3.268676608854988e-05,0.33026089917486634,0.9438896849435181
36,311000000,ground_truth,base_link_truth,3.5598424314555546,0.256402911829958,0.5000001173534234,-4.927547614510964e-07,1.7795790404695094e-06,0.3494192795921266,0.936966470609226
36,311000000,ground_truth,base_link_truth,3.5598424314555546,0.256402911829958,0.5000001173534234,-4.927547614510964e-07,1.7795790404695094e-06,0.3494192795921266,0.936966470609226
36,311000000,ground_truth,base_link_truth,3.5598424314555546,0.256402911829958,0.5000001173534234,-4.927547614510964e-07,1.7795790404695094e-06,0.3494192795921266,0.936966470609226
36,345000000,ground_truth,base_link_truth,3.560275866839528,0.255929961951077,0.5000024661796142,-1.0416006912979608e-05,3.7419048316819596e-05,0.35880777596770114,0.9334114732509097
36,345000000,ground_truth,base_link_truth,3.560275866839528,0.255929961951077,0.5000024661796142,-1.0416006912979608e-05,3.7419048316819596e-05,0.35880777596770114,0.9334114732509097
